amount,merchant_type,device_type,location,hour,is_fraud,night_transaction,high_amount
9640.963772818632,luxury,desktop,USA,14,0,0,1
897.4487976331014,ecommerce,desktop,UK,2,1,1,0
6871.757568699912,upi,unknown,UK,6,0,0,1
4940.671334367002,ecommerce,pos,UK,6,0,0,0
3879.549810529192,ecommerce,desktop,UK,16,0,0,0
6328.955228092266,bank,pos,UAE,21,0,0,1
7040.05163088514,ecommerce,mobile,UK,19,1,0,1
48.61088015483933,upi,desktop,UAE,23,1,1,0
1673.6961220282512,luxury,mobile,UK,15,1,0,0
7131.895276090016,upi,mobile,UK,15,1,0,1
6665.522208714174,bank,pos,USA,7,0,0,1
9660.644813761128,upi,unknown,UAE,2,1,1,1
7611.572713556576,retail,desktop,UAE,19,0,0,1
9507.973213774723,luxury,pos,International,14,1,0,1
7026.892312840396,retail,unknown,USA,0,1,1,1
2984.031825351234,retail,mobile,UAE,9,0,0,0
1058.1223978973105,bank,desktop,USA,1,1,1,0
7819.329514132632,ecommerce,mobile,USA,6,1,0,1
6443.271468651779,retail,mobile,USA,13,0,0,1
486.6191938709958,upi,desktop,India,15,0,0,0
3603.704406680278,ecommerce,unknown,UAE,14,0,0,0
9568.21415576544,upi,unknown,USA,6,1,0,1
5006.509451373461,upi,desktop,India,12,0,0,1
4330.127714516948,ecommerce,desktop,India,9,0,0,0
4579.707553567143,ecommerce,pos,UK,8,0,0,0
2092.7828264316113,upi,pos,UK,8,0,0,0
3690.228172793628,bank,mobile,UAE,5,0,1,0
3701.2834935918304,luxury,desktop,UK,23,1,1,0
528.2884267737867,luxury,unknown,UAE,11,0,0,0
7676.838447036593,bank,mobile,India,22,0,0,1
4167.96179687927,ecommerce,mobile,India,19,0,0,0
8222.687968730152,upi,mobile,UAE,19,1,0,1
8504.228271193355,luxury,mobile,UK,21,1,0,1
2123.8805767130875,upi,unknown,UK,13,0,0,0
6575.248054290435,bank,mobile,UAE,19,0,0,1
4725.456632609003,upi,desktop,International,6,1,0,0
8802.166595525243,bank,pos,UK,7,0,0,1
2161.328088368659,ecommerce,unknown,USA,7,0,0,0
6779.742937098892,bank,desktop,UK,7,0,0,1
6079.482461915962,bank,desktop,International,1,1,1,1
2956.538268330469,luxury,desktop,India,13,0,0,0
1370.3260319934702,upi,pos,India,9,0,0,0
6518.139405970379,luxury,pos,India,17,0,0,1
7387.281594032645,retail,pos,UK,17,0,0,1
3159.6953009146832,bank,desktop,India,17,0,0,0
6450.101877203027,retail,pos,International,15,1,0,1
3954.333421576975,luxury,mobile,International,19,1,0,0
7133.502798409764,upi,pos,UK,4,1,1,1
1996.1566725660607,luxury,unknown,USA,19,0,0,0
8902.698951348562,upi,desktop,UK,4,1,1,1
2877.6589166734693,upi,desktop,India,19,0,0,0
3681.0209476227483,ecommerce,mobile,UK,22,0,0,0
585.629061043096,bank,pos,International,9,0,0,0
1119.5645621511576,luxury,pos,UK,16,0,0,0
5161.039717609719,upi,unknown,UK,12,0,0,1
2679.588803896075,luxury,mobile,USA,16,1,0,0
8355.624856293232,luxury,unknown,International,17,1,0,1
151.86041960626366,upi,unknown,UAE,12,0,0,0
3794.0450164760023,retail,desktop,UAE,16,0,0,0
3376.7687399570814,bank,desktop,International,14,1,0,0
198.17967102142234,bank,pos,UAE,11,0,0,0
1248.0621480100997,ecommerce,pos,India,9,0,0,0
4139.35853581176,ecommerce,unknown,UAE,12,0,0,0
4931.181521552229,ecommerce,pos,India,10,0,0,0
4045.876023812417,bank,unknown,International,2,1,1,0
5311.722095728878,retail,pos,UAE,21,0,0,1
5953.341090682286,bank,pos,UAE,9,0,0,1
104.18859217271712,bank,desktop,India,10,0,0,0
4643.631118737771,bank,desktop,India,5,0,1,0
9635.174912671446,bank,desktop,UK,0,1,1,1
5192.72763989484,retail,desktop,USA,5,0,1,1
6777.0349632522375,ecommerce,mobile,UAE,4,1,1,1
3122.0792598792477,luxury,desktop,USA,6,0,0,0
7741.043824636861,ecommerce,mobile,USA,21,1,0,1
7730.350211351771,ecommerce,desktop,UAE,11,1,0,1
5215.353996303119,luxury,pos,India,11,0,0,1
9760.25816367574,bank,unknown,UK,6,0,0,1
1259.8743965527206,retail,pos,International,1,1,1,0
174.39191057136202,retail,pos,UAE,0,1,1,0
7702.731326512175,ecommerce,mobile,UAE,22,1,0,1
8072.519595962001,luxury,desktop,International,17,1,0,1
1206.4712550601596,upi,unknown,USA,11,0,0,0
2659.500415421268,bank,unknown,UK,6,0,0,0
180.43587184945594,ecommerce,desktop,USA,18,0,0,0
2936.6195647517443,retail,mobile,International,21,1,0,0
7732.553029817122,luxury,mobile,International,2,1,1,1
5182.015474487226,luxury,mobile,UK,9,1,0,1
3484.2154537170395,ecommerce,unknown,International,10,1,0,0
3720.5342525887713,upi,mobile,International,4,1,1,0
18.5294890261042,retail,mobile,UK,1,1,1,0
3001.506273014533,ecommerce,unknown,UAE,7,0,0,0
6466.355122671115,upi,unknown,USA,13,0,0,1
9742.07346594449,luxury,pos,UAE,7,0,0,1
8471.372965704075,bank,unknown,UAE,22,0,0,1
240.8316716320636,retail,desktop,USA,5,0,1,0
8986.11324372502,retail,unknown,UAE,0,1,1,1
7833.068140919766,upi,unknown,UK,23,1,1,1
7804.8593550919495,ecommerce,mobile,USA,0,1,1,1
4582.667611240697,luxury,pos,India,7,0,0,0
3983.0629030802556,upi,mobile,UAE,10,0,0,0
3032.64270968776,bank,pos,International,17,1,0,0
661.6201152488859,bank,mobile,USA,23,1,1,0
2286.2124581195226,bank,desktop,India,9,0,0,0
2469.803331605356,upi,mobile,International,11,1,0,0
4843.350311753465,luxury,mobile,India,19,1,0,0
7475.706843933956,retail,desktop,UAE,22,0,0,1
4740.729234837477,ecommerce,desktop,International,15,1,0,0
583.1552722243703,retail,unknown,UAE,4,1,1,0
9578.109060877097,luxury,mobile,International,15,1,0,1
9427.529569345652,retail,desktop,USA,23,1,1,1
7852.969483768342,upi,desktop,UK,11,1,0,1
9913.322376134385,bank,unknown,UK,5,0,1,1
5447.100916338628,luxury,pos,India,4,1,1,1
9627.869660780794,luxury,desktop,International,0,1,1,1
760.672380964424,retail,desktop,UAE,18,0,0,0
3659.9790788724063,upi,mobile,USA,9,0,0,0
2257.6857737276246,retail,unknown,USA,13,0,0,0
1962.351675922029,retail,mobile,USA,20,0,0,0
1412.3254741822975,luxury,pos,UK,2,1,1,0
6226.024347452137,retail,unknown,UAE,5,0,1,1
7814.311948194314,bank,mobile,USA,4,1,1,1
5785.092502206505,retail,desktop,USA,16,0,0,1
1473.8922823341557,bank,desktop,India,17,0,0,0
8112.182080485041,luxury,unknown,International,11,1,0,1
6361.367298101466,upi,desktop,International,4,1,1,1
3884.7162327393203,bank,mobile,International,8,1,0,0
6742.932303882949,upi,unknown,India,11,0,0,1
2602.7502675321143,upi,desktop,UK,19,0,0,0
3455.196123899634,bank,desktop,India,8,0,0,0
9175.271002104242,luxury,pos,USA,2,1,1,1
2908.592534185847,ecommerce,pos,UAE,0,1,1,0
4702.5327402385765,upi,unknown,USA,21,0,0,0
8901.960668273166,upi,pos,USA,14,1,0,1
7078.674895923937,luxury,mobile,UAE,9,1,0,1
626.721245516204,luxury,desktop,International,13,0,0,0
1477.2939275683086,retail,desktop,India,6,0,0,0
83.37669976530859,luxury,desktop,UK,3,1,1,0
6311.063293340488,upi,unknown,USA,4,1,1,1
4479.495886977131,bank,unknown,USA,19,0,0,0
1347.077134768244,ecommerce,pos,UK,15,0,0,0
9579.55153996242,retail,desktop,India,2,1,1,1
5298.948940836471,bank,desktop,USA,16,0,0,1
2422.723474658327,ecommerce,desktop,UK,12,0,0,0
5008.532693691302,ecommerce,desktop,USA,5,0,1,1
6797.8052256874025,ecommerce,desktop,International,4,1,1,1
767.010983645777,bank,mobile,International,15,0,0,0
2750.6646314036802,retail,desktop,USA,10,0,0,0
8070.620081385516,retail,mobile,USA,16,0,0,1
4599.350379674599,ecommerce,desktop,International,4,1,1,0
5468.038534612788,bank,unknown,USA,5,0,1,1
4330.995942083645,ecommerce,unknown,India,9,0,0,0
443.77992671683614,luxury,mobile,India,20,1,0,0
1661.6690493024585,retail,desktop,UAE,0,1,1,0
4458.1886792252,upi,unknown,India,20,0,0,0
2095.8087267522387,ecommerce,unknown,USA,9,0,0,0
504.54039145348895,luxury,desktop,USA,16,0,0,0
8437.278392197979,retail,desktop,UK,2,1,1,1
9812.019328995337,bank,unknown,India,1,1,1,1
7932.463025597411,retail,desktop,International,16,1,0,1
8538.580292438146,bank,pos,International,3,1,1,1
2423.5614175188684,bank,desktop,UAE,1,1,1,0
9606.466620254432,ecommerce,unknown,UK,4,1,1,1
1973.2724160120167,ecommerce,unknown,International,9,0,0,0
9514.540954566513,retail,mobile,UAE,0,1,1,1
9948.218843189681,luxury,pos,India,0,1,1,1
7118.669443431757,retail,unknown,UK,3,1,1,1
9811.53159925926,upi,pos,UK,6,1,0,1
5697.550096773201,bank,desktop,USA,13,0,0,1
2599.1201228450227,bank,unknown,India,13,0,0,0
4372.773877227881,ecommerce,mobile,UK,17,0,0,0
5937.641549110966,luxury,unknown,UAE,1,1,1,1
735.4502124600149,ecommerce,mobile,International,0,1,1,0
6225.320929849375,upi,pos,India,20,0,0,1
9811.872478439134,retail,mobile,India,21,0,0,1
1905.1259595883575,retail,desktop,UK,15,0,0,0
7926.988187302391,luxury,desktop,UK,21,0,0,1
9079.448443827296,ecommerce,desktop,UK,17,1,0,1
9437.297420238106,ecommerce,unknown,UAE,15,1,0,1
9601.555366032444,upi,desktop,USA,22,1,0,1
5216.989089021112,retail,desktop,UK,21,0,0,1
9773.19254037508,ecommerce,unknown,USA,23,1,1,1
7574.315520308716,luxury,pos,USA,5,0,1,1
1620.9060051884342,retail,desktop,India,9,0,0,0
4771.61656414736,upi,desktop,International,1,1,1,0
7184.720097843179,luxury,unknown,International,6,1,0,1
2477.166456611738,bank,pos,UAE,20,0,0,0
6407.948759571129,upi,pos,UAE,16,0,0,1
6667.671788070959,luxury,pos,International,2,1,1,1
1631.183939366616,ecommerce,unknown,International,19,0,0,0
5653.027697965299,bank,mobile,India,11,0,0,1
7717.410975231184,upi,mobile,India,1,1,1,1
4991.46216703674,ecommerce,desktop,International,6,1,0,0
125.97065217719371,bank,desktop,UK,16,0,0,0
95.33949844752532,retail,desktop,UK,18,0,0,0
3573.5082929802716,ecommerce,mobile,India,11,0,0,0
9262.309713975661,luxury,unknown,USA,8,0,0,1
2290.6244121380696,upi,desktop,International,13,1,0,0
6345.465070272513,bank,unknown,UAE,1,1,1,1
2224.648327579739,ecommerce,desktop,UK,20,0,0,0
3220.0915466471884,retail,unknown,USA,3,1,1,0
8481.180685566833,upi,unknown,UK,18,1,0,1
7289.970115488119,upi,mobile,USA,20,1,0,1
958.5157767455403,ecommerce,unknown,International,15,0,0,0
4289.876699759404,retail,pos,International,21,1,0,0
296.55178763441836,bank,mobile,International,16,0,0,0
4811.4970152970745,ecommerce,desktop,India,1,1,1,0
6626.027946952176,bank,mobile,USA,16,0,0,1
1189.4337228635247,upi,pos,UAE,18,0,0,0
2892.4049643971107,bank,pos,UAE,7,0,0,0
3981.3770718940586,retail,unknown,International,23,1,1,0
9195.712591437217,luxury,pos,UAE,19,0,0,1
9932.583879152526,retail,pos,UK,5,0,1,1
453.88843346118045,bank,pos,USA,11,0,0,0
7611.274195336443,ecommerce,pos,USA,22,1,0,1
3720.3820436914207,upi,desktop,USA,17,0,0,0
3927.619571363653,luxury,desktop,UK,1,1,1,0
7543.878408603492,ecommerce,mobile,India,18,1,0,1
9184.67218929336,ecommerce,unknown,UK,23,1,1,1
9509.531302052972,retail,desktop,USA,9,0,0,1
5773.340247453017,bank,pos,USA,2,1,1,1
3574.4259872085254,retail,unknown,USA,11,0,0,0
7876.5531131584985,bank,desktop,UAE,15,0,0,1
2513.758825706691,retail,mobile,India,11,0,0,0
5642.91991819101,ecommerce,pos,UK,7,0,0,1
3588.991722941107,upi,unknown,USA,4,1,1,0
6568.027581710222,bank,desktop,International,10,1,0,1
2407.7871343706015,luxury,unknown,India,9,0,0,0
1919.9714926195836,luxury,desktop,International,2,1,1,0
9182.799671320994,ecommerce,mobile,India,22,1,0,1
1022.5278110806213,retail,pos,USA,8,0,0,0
5062.0492878106415,retail,mobile,India,11,0,0,1
2212.423565715274,ecommerce,pos,India,5,0,1,0
394.10498344004617,luxury,pos,USA,18,0,0,0
365.00808882280677,luxury,unknown,International,15,0,0,0
1756.3416121977443,retail,desktop,International,20,0,0,0
8668.369693287472,bank,mobile,UAE,22,0,0,1
2828.3750460503816,upi,mobile,International,23,1,1,0
9504.839409900082,bank,mobile,International,13,1,0,1
5818.314818426989,luxury,unknown,India,3,1,1,1
4368.958826738817,bank,unknown,UAE,17,0,0,0
5802.9879025211985,upi,unknown,USA,9,0,0,1
5169.400360336546,bank,pos,USA,17,0,0,1
7588.968656304465,bank,mobile,UK,11,0,0,1
2828.5481793986582,bank,pos,UAE,18,0,0,0
3533.7386640450222,bank,mobile,India,7,0,0,0
8941.472553819842,ecommerce,mobile,UK,0,1,1,1
9464.832848938302,luxury,desktop,UK,13,0,0,1
8926.119483727312,upi,mobile,USA,22,1,0,1
4197.3826996033495,luxury,unknown,International,5,1,1,0
7804.753202553782,ecommerce,unknown,India,13,1,0,1
4765.975654344483,ecommerce,unknown,UAE,1,1,1,0
4977.9108222002915,ecommerce,desktop,UK,8,0,0,0
2050.777690027553,ecommerce,desktop,India,11,0,0,0
5913.347381068872,bank,pos,USA,4,1,1,1
1865.4282980447126,luxury,mobile,UK,1,1,1,0
3318.9891671766018,retail,mobile,UK,18,0,0,0
8551.026865191252,upi,unknown,USA,6,1,0,1
2074.722713062498,ecommerce,unknown,USA,6,0,0,0
716.227060308461,luxury,unknown,USA,9,0,0,0
694.7308881650989,ecommerce,unknown,India,16,0,0,0
9408.141282428563,ecommerce,unknown,India,13,1,0,1
5071.669777428537,ecommerce,unknown,India,10,0,0,1
4097.073657811098,ecommerce,mobile,International,19,1,0,0
8109.731417174145,ecommerce,desktop,UK,5,1,1,1
8359.080149465608,upi,unknown,India,7,1,0,1
3325.2493759904683,luxury,mobile,International,18,1,0,0
6937.712484450583,ecommerce,unknown,UK,18,0,0,1
7712.372544439606,ecommerce,pos,India,23,1,1,1
6548.2336152252155,ecommerce,pos,USA,23,1,1,1
1520.1927726269932,ecommerce,mobile,UAE,23,1,1,0
8759.451419752984,bank,desktop,India,16,0,0,1
5393.250054596407,bank,pos,UAE,23,1,1,1
2828.311901568187,retail,pos,India,23,1,1,0
4255.155713449751,ecommerce,desktop,USA,17,0,0,0
380.52304853707926,retail,pos,UAE,11,0,0,0
1283.0286782180635,upi,unknown,International,8,0,0,0
7656.6397714060295,retail,desktop,USA,22,0,0,1
5.116289379884581,luxury,pos,UAE,23,1,1,0
4168.5754556805105,bank,desktop,UAE,15,0,0,0
5227.4892599504565,bank,unknown,USA,17,0,0,1
551.071027909718,ecommerce,pos,USA,15,0,0,0
9730.916238908467,ecommerce,mobile,USA,15,1,0,1
2265.122685840471,upi,pos,UK,3,1,1,0
3045.4662027646273,upi,pos,International,22,1,0,0
3042.905409988998,luxury,unknown,India,21,0,0,0
2308.014537862912,ecommerce,mobile,UAE,6,0,0,0
19.730851752682604,ecommerce,mobile,India,0,1,1,0
7294.801216909524,upi,mobile,USA,23,1,1,1
9668.620770493857,upi,unknown,International,22,1,0,1
2246.8133654340254,upi,unknown,International,19,1,0,0
6632.156682075207,bank,unknown,UK,0,1,1,1
7420.253787952357,retail,unknown,USA,7,0,0,1
8485.011664009795,retail,unknown,UAE,22,0,0,1
4229.178824151023,ecommerce,mobile,UK,7,0,0,0
3032.7944018760904,bank,desktop,USA,9,0,0,0
3256.324864560196,upi,unknown,UK,0,1,1,0
7127.6502243196355,ecommerce,desktop,India,20,1,0,1
8168.710767723832,bank,pos,USA,20,0,0,1
1820.2316077272435,luxury,pos,UAE,13,0,0,0
3712.555376536863,bank,unknown,UAE,13,0,0,0
9019.892266507755,ecommerce,pos,USA,9,1,0,1
8067.901729348919,retail,desktop,UK,18,0,0,1
9848.659735610945,upi,pos,International,15,1,0,1
7543.711355522397,luxury,pos,USA,8,0,0,1
3934.986034274083,bank,desktop,UAE,19,0,0,0
5908.425150776405,ecommerce,pos,India,15,0,0,1
6611.837471201967,ecommerce,unknown,UAE,19,0,0,1
789.1658840896539,upi,desktop,International,7,0,0,0
5447.247106243131,ecommerce,desktop,UAE,6,0,0,1
7094.661680583733,ecommerce,mobile,International,10,1,0,1
1677.3764334905984,upi,mobile,USA,20,0,0,0
7807.414015668443,luxury,desktop,UAE,5,0,1,1
5839.808941238546,retail,desktop,UK,14,0,0,1
9522.456748047458,retail,mobile,UK,18,0,0,1
429.0108705778825,bank,unknown,UAE,13,0,0,0
2656.9347448668923,luxury,pos,UAE,14,0,0,0
6017.531023601741,bank,pos,India,5,0,1,1
2969.1163224982774,retail,pos,UAE,23,1,1,0
7145.669519892066,upi,desktop,India,9,1,0,1
7591.2577988067005,ecommerce,unknown,India,13,1,0,1
1029.6470608444122,retail,mobile,India,15,0,0,0
5140.975369746643,luxury,unknown,India,12,0,0,1
5091.361103132604,retail,unknown,USA,10,0,0,1
3695.961298304333,luxury,pos,UK,2,1,1,0
9329.584001383873,luxury,mobile,India,7,1,0,1
8275.925667132846,luxury,unknown,UK,2,1,1,1
6973.60777218682,bank,mobile,India,1,1,1,1
7144.694724171301,upi,desktop,UK,20,1,0,1
4619.852857412126,retail,pos,UAE,13,0,0,0
9210.340238360275,upi,mobile,UAE,19,1,0,1
6947.4812953965875,ecommerce,desktop,UK,20,0,0,1
7291.165711249885,retail,desktop,India,21,0,0,1
8617.600583354515,upi,desktop,USA,14,1,0,1
2744.345535475199,upi,unknown,UK,2,1,1,0
8071.673684147697,ecommerce,unknown,International,0,1,1,1
1956.429826550138,luxury,pos,USA,14,0,0,0
3456.692812687654,retail,pos,International,19,1,0,0
3359.4264904270776,retail,desktop,UK,21,0,0,0
9785.36205654946,ecommerce,pos,India,1,1,1,1
8566.089551360528,luxury,unknown,International,17,1,0,1
7013.192766594646,retail,pos,UK,0,1,1,1
7271.932332345824,retail,mobile,USA,8,0,0,1
5622.917580053698,retail,unknown,India,2,1,1,1
9471.171217749648,luxury,desktop,International,1,1,1,1
4965.106235059204,ecommerce,desktop,UK,3,1,1,0
3808.2745101495957,retail,pos,India,15,0,0,0
1634.538192631252,upi,unknown,India,21,0,0,0
7863.125494349275,luxury,desktop,UAE,0,1,1,1
7345.767101095536,bank,desktop,India,8,0,0,1
3846.628610048728,ecommerce,unknown,UK,7,0,0,0
256.80817252249744,upi,unknown,USA,5,0,1,0
8390.778290541517,retail,desktop,UAE,19,0,0,1
119.12274462346596,bank,pos,UK,17,0,0,0
7038.479297392364,ecommerce,pos,UK,15,1,0,1
9702.71981171194,luxury,pos,UK,7,0,0,1
4379.424974841294,bank,mobile,International,22,1,0,0
2353.559182934548,bank,unknown,International,3,1,1,0
7050.1857453836,upi,desktop,USA,2,1,1,1
8172.195779445774,ecommerce,mobile,UK,14,1,0,1
5466.571009198084,upi,pos,International,5,1,1,1
9670.51757618518,upi,mobile,International,0,1,1,1
521.4288729713212,retail,desktop,International,17,0,0,0
5050.432005053759,luxury,desktop,USA,22,0,0,1
7185.947203488888,bank,unknown,USA,10,0,0,1
8627.091509136044,ecommerce,pos,UK,2,1,1,1
1796.6598410183615,luxury,pos,UAE,12,0,0,0
8001.034800227996,luxury,mobile,UK,16,1,0,1
5529.30722180686,ecommerce,pos,International,17,1,0,1
3968.5540514896825,luxury,mobile,International,13,1,0,0
1321.4917106480402,retail,desktop,India,6,0,0,0
8653.63111029458,luxury,desktop,UK,6,0,0,1
1576.945715756255,retail,desktop,International,13,0,0,0
3101.329652794947,bank,desktop,International,23,1,1,0
2904.0050919645564,bank,desktop,UAE,14,0,0,0
8714.783271737588,upi,mobile,India,11,1,0,1
6728.666427117935,retail,desktop,UK,11,0,0,1
7967.830564927766,bank,mobile,USA,7,0,0,1
2508.4266484310274,luxury,desktop,UK,15,0,0,0
6250.6166255719545,ecommerce,mobile,UK,8,0,0,1
5719.601101521768,ecommerce,mobile,UAE,1,1,1,1
8329.139615998769,retail,mobile,UK,13,0,0,1
9061.340169510198,upi,pos,UAE,23,1,1,1
126.50693091648114,luxury,mobile,UAE,23,1,1,0
6741.829090992633,retail,mobile,International,15,1,0,1
523.0988122016915,ecommerce,desktop,USA,4,1,1,0
5490.842357448172,retail,mobile,UAE,4,1,1,1
2879.8891267915637,luxury,mobile,India,19,1,0,0
3071.2321122238013,bank,unknown,India,20,0,0,0
3532.820242006304,luxury,pos,USA,17,0,0,0
6214.818028250853,bank,unknown,UAE,17,0,0,1
3343.829406859348,bank,desktop,USA,4,1,1,0
7328.327010649853,bank,pos,International,10,1,0,1
4048.2512188108276,retail,pos,India,12,0,0,0
688.1902370980364,ecommerce,unknown,UK,2,1,1,0
7838.679625628652,retail,pos,India,16,0,0,1
2861.1544543040964,ecommerce,unknown,UAE,17,0,0,0
4330.50496159463,luxury,mobile,USA,13,1,0,0
6856.011612802906,upi,unknown,India,11,0,0,1
3327.8992907013767,luxury,pos,UK,13,0,0,0
570.5736331864226,retail,pos,UK,17,0,0,0
3742.3408648930717,retail,desktop,USA,19,0,0,0
9444.763584029562,ecommerce,desktop,USA,1,1,1,1
6419.135300999089,retail,desktop,India,6,0,0,1
6716.434090928733,bank,desktop,UAE,14,0,0,1
6324.66012560821,retail,pos,International,9,1,0,1
1993.9264288995707,ecommerce,desktop,UK,14,0,0,0
4186.24697170229,ecommerce,unknown,USA,16,0,0,0
7510.643284641366,bank,mobile,International,10,1,0,1
1018.2221110438256,ecommerce,pos,International,1,1,1,0
2782.138497016674,upi,desktop,International,20,1,0,0
2766.809489116207,luxury,pos,UAE,17,0,0,0
4323.029181307087,retail,desktop,USA,3,1,1,0
9803.78556571714,upi,pos,UK,8,1,0,1
679.6879541048003,retail,desktop,USA,16,0,0,0
5189.416438834047,upi,mobile,India,16,0,0,1
1797.7499967120434,retail,desktop,UK,16,0,0,0
9706.912071370392,bank,unknown,USA,15,0,0,1
1137.4685297510048,ecommerce,pos,UK,19,0,0,0
4038.9920186041045,ecommerce,pos,India,7,0,0,0
7380.1604234218885,bank,unknown,UK,22,0,0,1
7047.021508134316,upi,unknown,International,14,1,0,1
4230.172725754853,luxury,mobile,UAE,0,1,1,0
3468.509058687419,upi,pos,India,18,0,0,0
3979.1357236359413,ecommerce,mobile,UK,14,0,0,0
2646.4412502705995,luxury,pos,India,8,0,0,0
2057.302722374464,retail,pos,International,4,1,1,0
4832.981777101106,luxury,mobile,UAE,15,1,0,0
2688.9948918957352,upi,pos,India,12,0,0,0
2878.1793406480147,bank,pos,International,15,1,0,0
6569.276854428198,retail,mobile,International,21,1,0,1
9685.530630340423,upi,desktop,International,10,1,0,1
6038.353819590954,retail,mobile,UK,12,0,0,1
774.4097733143379,luxury,pos,USA,5,0,1,0
760.4582204713994,ecommerce,unknown,India,19,0,0,0
9514.475092351431,upi,desktop,USA,16,1,0,1
2976.4214491217995,bank,unknown,International,4,1,1,0
925.2095258943419,luxury,desktop,USA,16,0,0,0
5992.450648568064,upi,unknown,International,0,1,1,1
6238.36953901121,bank,desktop,International,4,1,1,1
6486.805677086288,upi,mobile,UAE,4,1,1,1
2677.683268436125,luxury,desktop,UAE,6,0,0,0
156.03128872367796,upi,desktop,USA,15,0,0,0
9650.328617697447,retail,desktop,India,17,0,0,1
2512.6759916825695,luxury,pos,USA,5,0,1,0
6761.882749085212,upi,unknown,India,1,1,1,1
7067.765549437702,ecommerce,mobile,USA,12,1,0,1
6102.024133709459,upi,unknown,UK,9,0,0,1
3132.509405165414,retail,unknown,UK,20,0,0,0
2714.607056371837,bank,mobile,India,19,0,0,0
5978.694485613518,bank,pos,UAE,10,0,0,1
8661.625857948857,bank,desktop,India,20,0,0,1
9467.60362058934,ecommerce,pos,USA,1,1,1,1
1063.5285150155576,retail,pos,International,7,0,0,0
1552.51198291421,luxury,desktop,UK,23,1,1,0
9447.63890653688,bank,unknown,International,21,1,0,1
7366.669607206251,retail,desktop,UK,18,0,0,1
8830.523279173582,upi,mobile,USA,19,1,0,1
2030.3131781827549,ecommerce,desktop,UK,16,0,0,0
5877.920781738471,retail,unknown,India,15,0,0,1
7012.890246202649,retail,pos,International,9,1,0,1
6802.718295042491,luxury,pos,International,4,1,1,1
4084.4761502126476,retail,desktop,USA,13,0,0,0
158.87194245462823,luxury,mobile,International,23,1,1,0
5831.34593775861,ecommerce,unknown,USA,18,0,0,1
2534.7498841001893,ecommerce,pos,UAE,3,1,1,0
4505.291190198189,upi,desktop,India,19,0,0,0
9576.022245762753,luxury,mobile,UK,15,1,0,1
3993.357999836135,luxury,mobile,UK,23,1,1,0
8398.817058610945,bank,pos,UK,14,0,0,1
1889.463354463765,bank,pos,UAE,8,0,0,0
6726.242677760163,upi,unknown,India,2,1,1,1
9770.18450961724,ecommerce,mobile,International,22,1,0,1
1023.4215432250032,bank,unknown,International,8,0,0,0
88.15782256078415,retail,mobile,India,17,0,0,0
4338.6600123629805,ecommerce,mobile,India,3,1,1,0
930.7917030984152,retail,desktop,UK,18,0,0,0
7485.101575013932,luxury,pos,International,23,1,1,1
9145.913895166346,ecommerce,mobile,India,3,1,1,1
4343.039622224044,upi,unknown,International,8,1,0,0
2590.8228633436324,luxury,pos,India,0,1,1,0
4346.861173471065,luxury,unknown,USA,0,1,1,0
7235.86093941076,retail,pos,UK,19,0,0,1
95.49634499580793,luxury,pos,India,18,0,0,0
5896.592624899548,bank,mobile,UAE,2,1,1,1
6134.850390449354,ecommerce,desktop,India,9,0,0,1
6378.694027724875,bank,mobile,USA,11,0,0,1
2424.0106894088676,retail,pos,UAE,17,0,0,0
7141.956970164377,retail,mobile,UAE,13,0,0,1
918.4579058861052,ecommerce,mobile,India,9,0,0,0
1996.707012985674,luxury,pos,USA,9,0,0,0
8775.313116311547,upi,pos,UAE,17,1,0,1
7388.537891512031,retail,mobile,UK,23,1,1,1
142.38681234339577,ecommerce,mobile,UK,0,1,1,0
2487.520722396153,upi,mobile,International,14,1,0,0
2147.9927975166797,luxury,unknown,International,7,1,0,0
2711.709248729541,retail,mobile,USA,2,1,1,0
2479.3599039474648,ecommerce,unknown,UAE,17,0,0,0
629.9503259497432,ecommerce,desktop,UK,8,0,0,0
4592.110463385219,ecommerce,unknown,UK,15,0,0,0
7328.67108048772,retail,mobile,USA,20,0,0,1
6069.283588550777,upi,desktop,UAE,14,0,0,1
6730.352327637807,ecommerce,unknown,USA,4,1,1,1
816.0860394697104,luxury,unknown,India,12,0,0,0
9515.149648216988,ecommerce,pos,UK,21,1,0,1
8385.725879261034,upi,desktop,USA,19,1,0,1
8051.877733364148,retail,pos,USA,6,0,0,1
8230.723131392466,ecommerce,desktop,India,15,1,0,1
9327.44152878695,ecommerce,unknown,International,6,1,0,1
5444.818391306409,luxury,pos,UK,21,0,0,1
2006.818768586921,luxury,mobile,USA,15,1,0,0
6169.752160486149,ecommerce,unknown,UK,12,0,0,1
7430.10052921105,ecommerce,desktop,International,16,1,0,1
7380.484346573484,luxury,desktop,USA,8,0,0,1
5216.882996547966,upi,pos,India,11,0,0,1
689.2448997391126,bank,pos,UK,12,0,0,0
3714.2738196091277,bank,desktop,India,8,0,0,0
9208.062251591256,ecommerce,unknown,International,4,1,1,1
5846.566853025473,luxury,pos,International,6,1,0,1
5385.627772840856,retail,mobile,UK,0,1,1,1
2692.1908762500243,retail,desktop,International,3,1,1,0
3687.646954566206,bank,mobile,UAE,3,1,1,0
8953.984161085928,upi,desktop,UK,15,1,0,1
6666.298160030723,bank,mobile,UAE,4,1,1,1
